"eyeDataTimestamp";"eyeDataRelativeTimestamp";"frameTimestamp";"isCalibrationValid";"gazeHasValue";"mainCameraCoor_x";"mainCameraCoor_y";"mainCameraCoor_z";"gazeOrigin_x";"gazeOrigin_y";"gazeOrigin_z";"gazeDirection_x";"gazeDirection_y";"gazeDirection_z";"gazePointOrientation_x";"gazePointOrientation_y";"gazePointOrientation_z";"gazePointHit";"gazePoint_x";"gazePoint_y";"gazePoint_z";"gazePoint_target_name";"gazePoint_target_x";"gazePoint_target_y";"gazePoint_target_z";"gazePoint_target_pos_x";"gazePoint_target_pos_y";"gazePoint_target_pos_z";"gazePoint_target_rot_x";"gazePoint_target_rot_y";"gazePoint_target_rot_z";"gazePoint_target_scale_x";"gazePoint_target_scale_y";"gazePoint_target_scale_z";"gazePointLeftScreen_x";"gazePointLeftScreen_y";"gazePointLeftScreen_z";"gazePointRightScreen_x";"gazePointRightScreen_y";"gazePointRightScreen_z";"gazePointMonoScreen_x";"gazePointMonoScreen_y";"gazePointMonoScreen_z";"GazePointWebcam_x";"GazePointWebcam_y";"GazePointWebcam_z";"gazePointAOIHit";"gazePointAOI_x";"gazePointAOI_y";"gazePointAOI_z";"gazePointAOI_name";"gazePointAOI_target_x";"gazePointAOI_target_y";"gazePointAOI_target_z";"gazePointAOI_target_pos_x";"gazePointAOI_target_pos_y";"gazePointAOI_target_pos_z";"gazePointAOI_target_rot_x";"gazePointAOI_target_rot_y";"gazePointAOI_target_rot_z";"gazePointAOI_target_scale_x";"gazePointAOI_target_scale_y";"gazePointAOI_target_scale_z";"GazePointAOIWebcam_x";"GazePointAOIWebcam_y";"GazePointAOIWebcam_z";"GameObject_virtual_1_xPos";"GameObject_virtual_1_yPos";"GameObject_virtual_1_zPos";"GameObject_virtual_1_xRot";"GameObject_virtual_1_yRot";"GameObject_virtual_1_zRot";"GameObject_virtual_1_xScale";"GameObject_virtual_1_yScale";"GameObject_virtual_1_zScale";"info";"velocity";"modified";"classification";"eventIndex";"eventType";"eventDuration";"fixation_x";"fixation_y";"fixation_z"
1646641390283;335085,5644;1646641390310;"True";TRUE;-0,01712;1,59935;-0,09145;-0,0118;1,5985;-0,08183;0,06506;-0,02922;0,99745;-0,06866;0,00812;0,01479;"True";0,12395;1,53753;1,9992;"SpatialMesh - 1044";1,1027;0,0027;-0,01287;-0,7338;1,52085;2,69211;89,74359;88,92132;49,85062;1;1;1;864,7255;669,3577;2,07726;875,3213;668,5895;2,07606;872,4156;670,9237;2,07655;1271,318;844,3901;2,02507;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";1;"gap";33,3339000000269;NA;NA;NA
1646641390316;335118,8983;1646641390334;"True";TRUE;-0,0171;1,59931;-0,09146;-0,01166;1,59849;-0,08185;0,06399;-0,02915;0,99753;-0,06837;0,00811;0,01475;"True";0,12182;1,53767;1,99921;"SpatialMesh - 1044";1,10105;0,00138;-0,01303;-0,7338;1,52085;2,69211;89,74207;88,92934;49,85889;1;1;1;862,8235;668,3726;2,07742;873,4143;667,614;2,07624;870,4808;669,9452;2,07672;1269,453;843,4236;2,02525;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,75532372394047;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390349;335152,2321;1646641390370;"True";TRUE;-0,01718;1,59924;-0,09159;-0,01166;1,59846;-0,08186;0,06289;-0,02867;0,99761;-0,06829;0,00865;0,01423;"True";0,11952;1,53866;1,9992;"SpatialMesh - 1044";1,09927;-7e-05;-0,01403;-0,7338;1,52084;2,6921;89,74435;88,94601;49,87526;1;1;1;862,9189;668,8558;2,07729;873,5085;668,095;2,07611;870,5771;670,4262;2,07659;1269,542;843,8891;2,02512;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;2,05756330085219;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390383;335185,5661;1646641390410;"True";TRUE;-0,01723;1,59926;-0,0919;-0,01199;1,5984;-0,08204;0,06112;-0,02847;0,99773;-0,06854;0,00982;0,01408;"True";0,1155;1,53902;1,99918;"SpatialMesh - 1044";1,09615;-0,0026;-0,01442;-0,7338;1,52083;2,69209;89,74131;88,96629;49,8955;1;1;1;863,7436;670,0031;2,0771;874,3347;669,2355;2,07591;871,4157;671,568;2,0764;1270,343;845,0023;2,02492;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;3,31755962674489;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390416;335218,9;1646641390435;"True";TRUE;-0,01718;1,59932;-0,09169;-0,01209;1,59847;-0,08192;0,06;-0,02797;0,99781;-0,06836;0,01049;0,01367;"True";0,11304;1,54013;1,99909;"SpatialMesh - 1044";1,09429;-0,00422;-0,01554;-0,7338;1,52083;2,69208;89,74283;88,97618;49,90564;1;1;1;864,0598;670,158;2,07658;874,6387;669,3881;2,07539;871,7308;671,7212;2,07587;1270,648;845,1454;2,0244;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;2,21418140451035;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390449;335252,2338;1646641390470;"True";TRUE;-0,01711;1,59939;-0,0918;-0,01225;1,59846;-0,08209;0,0585;-0,02712;0,99792;-0,06753;0,01144;0,01432;"True";0,10975;1,54189;1,99894;"SpatialMesh - 1044";1,09183;-0,00639;-0,01733;-0,73379;1,52082;2,69206;89,74207;88,9968;49,92628;1;1;1;864,5259;668,7134;2,07643;875,0972;667,947;2,07523;872,2004;670,2815;2,07572;1271,117;843,7504;2,02425;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;3,06047820771721;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390483;335285,5678;1646641390510;"True";TRUE;-0,01705;1,59921;-0,09189;-0,01271;1,5984;-0,08222;0,05922;-0,02796;0,99786;-0,06765;0,01139;0,01406;"True";0,11082;1,54009;1,99905;"SpatialMesh - 1044";1,09256;-0,00563;-0,01554;-0,73379;1,5208;2,69204;89,74207;89,01889;49,94783;1;1;1;865,26;667,6906;2,07678;875,8392;666,9265;2,07558;872,9503;669,2618;2,07607;1271,853;842,7747;2,02461;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,7183749308609;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390516;335318,9016;1646641390540;"True";TRUE;-0,01687;1,59937;-0,09191;-0,01268;1,59843;-0,08233;0,05856;-0,02812;0,99789;-0,06766;0,01097;0,01414;"True";0,10946;1,53978;1,99905;"SpatialMesh - 1044";1,09149;-0,00647;-0,01524;-0,73378;1,52079;2,69202;89,74359;89,04297;49,97169;1;1;1;862,3807;667,2377;2,07703;872,9561;666,483;2,07585;870,0231;668,8144;2,07633;1269,022;842,3145;2,02487;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,14796646502039;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390549;335352,2355;1646641390570;"True";TRUE;-0,01691;1,5993;-0,09204;-0,01321;1,59842;-0,0824;0,06044;-0,02863;0,99776;-0,06748;0,01067;0,01409;"True";0,11288;1,5387;1,99911;"SpatialMesh - 1044";1,09409;-0,00426;-0,01414;-0,73377;1,52079;2,692;89,74207;89,05544;49,98456;1;1;1;864,321;665,7287;2,07747;874,9083;664,9756;2,07628;872,0004;667,3092;2,07676;1270,951;840,8818;2,02531;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;2,94561430360184;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390583;335385,5694;1646641390610;"True";TRUE;-0,01696;1,5993;-0,09209;-0,01311;1,59844;-0,08246;0,06151;-0,02818;0,99771;-0,0669;0,01042;0,01406;"True";0,11522;1,53965;1,99901;"SpatialMesh - 1044";1,09594;-0,00284;-0,0151;-0,73376;1,52077;2,69197;89,74283;89,07736;50,00632;1;1;1;865,4695;664,4526;2,07759;876,0585;663,7007;2,07638;873,1682;666,0363;2,07687;1272,094;839,6607;2,02542;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;2,08232719500865;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390616;335418,9033;1646641390640;"True";TRUE;-0,01691;1,59928;-0,0921;-0,013;1,59846;-0,08245;0,06081;-0,02915;0,99773;-0,06735;0,01074;0,01403;"True";0,11386;1,53765;1,99911;"SpatialMesh - 1044";1,09478;-0,0036;-0,01312;-0,73374;1,52076;2,69193;89,74207;89,09814;50,02705;1;1;1;865,4575;664,3467;2,07768;876,0485;663,5952;2,07647;873,1569;665,9308;2,07696;1272,084;839,5596;2,02552;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,9934108905747;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390649;335452,2371;1646641390680;"True";TRUE;-0,01687;1,59949;-0,09198;-0,01333;1,59847;-0,0825;0,0601;-0,0293;0,99776;-0,067;0,01122;0,01403;"True";0,11205;1,53735;1,99908;"SpatialMesh - 1044";1,09335;-0,00473;-0,01283;-0,73373;1,52075;2,69188;89,74283;89,12215;50,05078;1;1;1;865,6175;662,5637;2,07764;876,2015;661,818;2,07643;873,316;664,154;2,07692;1272,255;837,8365;2,02549;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,50790819241236;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390683;335485,5711;1646641390720;"True";TRUE;-0,01673;1,59937;-0,09168;-0,01372;1,59847;-0,08245;0,05928;-0,02914;0,99782;-0,06604;0,01132;0,01374;"True";0,10994;1,53769;1,999;"SpatialMesh - 1044";1,09172;-0,00609;-0,0132;-0,73371;1,52073;2,69183;89,74207;89,14814;50,07647;1;1;1;864,1191;659,2437;2,07764;874,6866;658,514;2,07644;871,7853;660,8487;2,07692;1270,805;834,6133;2,02551;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,75317740879729;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390716;335518,905;1646641390740;"True";TRUE;-0,01659;1,59944;-0,09139;-0,01407;1,59843;-0,08238;0,05841;-0,02951;0,99786;-0,0658;0,0109;0,01366;"True";0,10776;1,53688;1,99903;"SpatialMesh - 1044";1,08998;-0,00743;-0,01241;-0,73371;1,52072;2,6918;89,74207;89,16169;50,09029;1;1;1;860,5863;657,4299;2,07779;871,1408;656,7169;2,07662;868,1895;659,0469;2,07709;1267,34;832,8306;2,0257;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,91553099520257;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390749;335552,2388;1646641390780;"True";TRUE;-0,01613;1,59946;-0,09065;-0,01438;1,5985;-0,08208;0,05785;-0,02943;0,99789;-0,06438;0,01037;0,01366;"True";0,10626;1,53713;1,99898;"SpatialMesh - 1044";1,08882;-0,00839;-0,01267;-0,7337;1,52072;2,69177;89,74131;89,17434;50,10279;1;1;1;857,0222;652,2369;2,07778;867,5475;651,553;2,07665;864,5538;653,8786;2,0771;1263,869;827,778;2,02575;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;1,24832463048385;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390783;335585,5727;1646641390930;"True";TRUE;-0,0152;1,59884;-0,08963;-0,01387;1,59818;-0,08114;0,05958;-0,02527;0,99791;-0,06236;0,00877;0,01512;"True";0,11029;1,54551;1,99842;"SpatialMesh - 1044";1,09232;-0,00625;-0,02104;-0,7337;1,52071;2,69175;89,74207;89,18634;50,11466;1;1;1;853,7008;653,0367;2,07634;864,1818;652,3571;2,07524;861,1569;654,679;2,07568;1260,573;828,4948;2,02433;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;7,66905462521656;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390816;335618,9066;1646641390930;"True";TRUE;-0,0152;1,59884;-0,08963;-0,01331;1,59773;-0,0806;0,06103;-0,02402;0,99785;-0,06236;0,00877;0,01512;"True";0,11386;1,54769;1,99842;"SpatialMesh - 1044";1,09509;-0,00399;-0,0232;-0,7337;1,52071;2,69175;89,74207;89,18634;50,11466;1;1;1;856,7635;655,0832;2,07601;867,2523;654,3867;2,07489;864,2725;656,713;2,07534;1263,571;830,4949;2,02397;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;3,44842410393368;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390849;335652,2404;1646641390930;"True";TRUE;-0,0152;1,59884;-0,08963;-0,01205;1,59655;-0,07891;0,06591;-0,02346;0,99755;-0,06236;0,00877;0,01512;"True";0,1252;1,54769;1,99842;"SpatialMesh - 1044";1,1039;0,00316;-0,02315;-0,7337;1,52071;2,69175;89,74207;89,18634;50,11466;1;1;1;866,6333;655,4103;2,07585;877,148;654,684;2,07462;874,3129;657,0245;2,07512;1273,293;830,8973;2,02373;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;9,34299766434558;FALSE;"fixation";2;"fixation";600,010000000009;0,113366470588235;1,54018705882353;1,99895882352941
1646641390883;335685,5744;1646641390930;"True";FALSE;NA;NA;NA;-0,00665998383027725;1,59626333247335;-0,0760633247934798;0,0871900638389054;-0,0171699811303236;0,99554666065677;NA;NA;NA;NA;0,175123483100765;1,56049670508601;1,99877333439332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641390916;335718,9082;1646641390960;"True";FALSE;NA;NA;NA;-0,00126999999999686;1,59597666666667;-0,073216666666665;0,108470000000012;-0,0108799999999963;0,993543333333332;NA;NA;NA;NA;0,225046666666696;1,57330333333334;1,99912666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641390949;335752,2421;1646641390990;"True";TRUE;0,01735;1,59857;-0,07141;0,00412;1,59569;-0,07037;0,12975;-0,00459;0,99154;-0,03939;-0,05701;0,02811;"True";0,27497;1,58611;1,99948;"SpatialMesh - 1044";1,22037;0,09827;-0,06078;-0,73413;1,52085;2,69239;89,74512;88,8735;49,80155;1;1;1;728,9397;606,3871;2,0808;739,0839;606,2679;2,08091;734,2343;608,4012;2,08074;1138,137;782,3809;2,02997;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641390983;335785,576;1646641391020;"True";FALSE;NA;NA;NA;0,0100366666666701;1,59637;-0,0682033333333321;0,156466666666682;-0,0102933333333367;0,986853333333331;NA;NA;NA;NA;0,339446666666704;1,57459333333333;2,00482666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391016;335818,9099;1646641391030;"True";FALSE;NA;NA;NA;0,0159533333333402;1,59705;-0,0660366666666641;0,183183333333364;-0,0159966666666733;0,982166666666661;NA;NA;NA;NA;0,403923333333408;1,56307666666665;2,01017333333334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391049;335852,2438;1646641391070;"True";TRUE;0,0409;1,60138;-0,06753;0,02187;1,59773;-0,06387;0,2099;-0,0217;0,97748;-0,04046;-0,08493;0,03366;"True";0,4684;1,55156;2,01552;"SpatialMesh - 1063";-1,0594;0,23253;-0,02537;1,1444;1,52916;1,16724;89,74359;88,85006;49,77731;1;1;1;770,256;585,1451;2,12183;781,4449;585,0479;2,1215;776,74;587,213;2,12155;1179,477;762,9894;2,07078;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391083;335885,5777;1646641391120;"True";FALSE;NA;NA;NA;0,032200000000009;1,598605;-0,0616399999999981;0,226835000000015;-0,0242900000000023;0,973469999999997;NA;NA;NA;NA;0,515965000000042;1,54679;2,014045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391116;335918,9116;1646641391130;"True";TRUE;0,06998;1,60076;-0,06336;0,04253;1,59948;-0,05941;0,24377;-0,02688;0,96946;-0,03115;-0,10836;0,0385;"True";0,56353;1,54202;2,01257;"SpatialMesh - 1063";-0,98343;0,29023;-0,01541;1,14413;1,52914;1,16738;89,74283;88,81537;49,74206;1;1;1;742,2469;546,3516;2,13244;753,5033;546,5185;2,13237;748,3185;548,6284;2,13229;1152,364;725,4907;2,08181;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391149;335952,2455;1646641391190;"True";FALSE;NA;NA;NA;0,0593333501364084;1,59918999971;-0,0579233318466895;0,270196693092927;-0,0338466736332263;0,961366658573458;NA;NA;NA;NA;0,643076746212111;1,52591998390025;2,0150666691633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391183;335985,5794;1646641391200;"True";FALSE;NA;NA;NA;0,0761367002727874;1,59889999942001;-0,0564366636933816;0,296623386185808;-0,0408133472664403;0,95327331714693;NA;NA;NA;NA;0,722623492424083;1,50981996780052;2,01756333832659;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391216;336018,9132;1646641391250;"True";TRUE;0,12687;1,59449;-0,06395;0,09294;1,59861;-0,05495;0,32305;-0,04778;0,94518;-0,03958;-0,14666;0,04823;"True";0,80217;1,49372;2,02006;"SpatialMesh - 1063";-0,80342;0,44667;0,03397;1,14421;1,52915;1,1669;89,74207;88,82671;49,75484;1;1;1;746,7403;554,1188;2,19027;759,424;554,3266;2,19015;753,6077;556,4017;2,1901;1157,39;734,0613;2,13954;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";3;"gap";400,006699999969;NA;NA;NA
1646641391249;336052,2471;1646641391290;"True";TRUE;0,1485;1,59211;-0,06569;0,1129;1,59631;-0,05501;0,49545;-0,0487;0,86728;-0,04125;-0,16001;0,0504;"True";1,28318;1,48128;1,99356;"SpatialMesh - 1063";-0,41237;0,72888;0,04854;1,14364;1,52911;1,16778;89,74283;88,77134;49,69564;1;1;1;1042,149;586,8066;2,31235;1058,642;586,1094;2,30894;1055,659;588,5764;2,31053;1448,827;770,1657;2,25887;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;340,511173736431;FALSE;"saccade";4;"saccade";66,6677999999956;NA;NA;NA
1646641391283;336085,581;1646641391300;"True";FALSE;NA;NA;NA;0,135983333333347;1,59428666666667;-0,0574133333333347;0,530856666666687;-0,0442399999999974;0,84417333333332;NA;NA;NA;NA;1,41791000000008;1,48815;1,97372666666666;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";5;"gap";133,335600000049;NA;NA;NA
1646641391316;336118,9149;1646641391340;"True";FALSE;NA;NA;NA;0,159066666666653;1,59226333333333;-0,0598166666666653;0,566263333333313;-0,0397800000000026;0,82106666666668;NA;NA;NA;NA;1,55263999999992;1,49502;1,95389333333334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";5;"gap";133,335600000049;NA;NA;NA
1646641391349;336152,2488;1646641391400;"True";TRUE;0,20759;1,58751;-0,07258;0,18215;1,59024;-0,06222;0,60167;-0,03532;0,79796;-0,03615;-0,19825;0,04155;"True";1,68737;1,50189;1,93406;"SpatialMesh - 1063";-0,06096;0,93785;0,02974;1,14339;1,5291;1,16757;89,74512;88,76985;49,69398;1;1;1;1142,645;591,6536;2,42334;1161,914;590,7649;2,41859;1159,163;593,3203;2,42086;1548,408;777,3398;2,36877;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";5;"gap";133,335600000049;NA;NA;NA
1646641391383;336185,5827;1646641391400;"True";TRUE;0,20759;1,58751;-0,07258;0,20085;1,58918;-0,06573;0,64312;0,00467;0,76576;-0,03615;-0,19825;0,04155;"True";1,83534;1,60105;1,88045;"SpatialMesh - 1063";0,08805;0,98979;-0,06877;1,14339;1,5291;1,16757;89,74512;88,76985;49,69398;1;1;1;1254,374;675,3681;2,42302;1274,629;673,9868;2,41703;1273,172;676,6233;2,41992;1657,804;859,0809;2,36695;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;122,698090088643;FALSE;"saccade";6;"saccade";66,6677999999956;NA;NA;NA
1646641391416;336218,9166;1646641391430;"True";TRUE;0,25797;1,58562;-0,08142;0,22173;1,58732;-0,06884;0,65693;0,00599;0,75393;-0,03315;-0,2349;0,03593;"True";1,93321;1,60293;1,89533;"SpatialMesh - 1063";0,15509;1,06316;-0,07022;1,14296;1,52908;1,16777;89,74283;88,74815;49,67088;1;1;1;1125,445;651,9084;2,51537;1146,529;651,0461;2,51067;1142,608;653,4698;2,51291;1531,579;836,4648;2,46039;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;43,4953243382691;FALSE;"fixation";7;"fixation";100,001699999964;1,86956;1,601765;1,891665
1646641391449;336252,2504;1646641391477;"True";TRUE;0,2959;1,58674;-0,08981;0,24713;1,58588;-0,07348;0,62215;0,00588;0,78288;-0,02797;-0,26729;0,03006;"True";1,80591;1,6006;1,888;"SpatialMesh - 1063";0,06096;0,97724;-0,06848;1,14288;1,52907;1,16781;89,74359;88,752;49,67421;1;1;1;907,9795;613,7343;2,46688;927,0648;613,5694;2,46482;920,6642;615,7181;2,46574;1317,886;797,1236;2,4142;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;63,0868657835305;FALSE;"fixation";7;"fixation";100,001699999964;1,86956;1,601765;1,891665
